PLOTID,VISIT_NBR,STATECD,UNITCD,COUNTYCD,RETIRED_PLOT,SUBP,CONDID,TREE,BLDG_INTERACTION_ID,ENERGY_USE,ENERGY_INFLUENCE,ELEC_C_AVOIDED,ELEC_AVOIDED,FUEL_C_AVOIDED,FUEL_AVOIDED,BINTA_CN,PLT_CN,SBP_CN,CND_CN,MTRE_CN,PREV_PLT_CN
1796375,4,17,3,97,20011,1,2,11,1,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,489743208126144,352769839489998,478151657489998,478151656489998,488918021126144,
1796375,4,17,3,97,20011,1,2,13,1,COOLING,CLIMATE,4.893836665,4.406044793,,,489743210126144,352769839489998,478151657489998,478151656489998,488918023126144,
1857727,1,17,3,31,21962,1,2,3,1,COOLING,SHADING,1.988477035,1.790276114,,,785696766290487,352769531489998,785696724290487,785696720290487,785696747290487,
1853018,4,17,3,43,20001,1,1,1,1,HEATING,SHADING,-8.255850585,-7.432950868,-181.3445043,-883900.2177,942082361290487,352769549489998,942082346290487,942082342290487,942082359290487,
1796131,4,17,3,93,20008,1,1,2,3,COOLING,CLIMATE,4.893836665,4.406044793,,,942083015290487,352769574489998,942082970290487,942082966290487,942082986290487,
1796131,4,17,3,93,20008,1,1,4,1,COOLING,CLIMATE,3.206941646,2.887290588,,,942083018290487,352769574489998,942082970290487,942082966290487,942082988290487,
1796131,4,17,3,93,20008,1,1,5,1,HEATING,SHADING,-8.437013157,-7.596056108,-185.3238443,-903296.1157,942083019290487,352769574489998,942082970290487,942082966290487,942082989290487,
1796131,4,17,3,93,20008,1,1,10,2,HEATING,CLIMATE,1.770353754,1.593894213,39.03874399,190280.673,942083027290487,352769574489998,942082970290487,942082966290487,942082994290487,
1857907,1,17,3,31,22182,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785697132290487,352769605489998,785697109290487,785697101290487,785697128290487,
1856929,1,17,3,31,23329,1,1,1,2,COOLING,SHADING,0.061372746,0.055255434,,,785698816290487,352769611489998,785698791290487,785698785290487,785698807290487,
1856929,1,17,3,31,23329,1,1,2,1,HEATING,CLIMATE,3.088668884,2.780806633,67.671413,329840.5812,785698818290487,352769611489998,785698791290487,785698785290487,785698808290487,
1856929,1,17,3,31,23329,1,1,2,1,HEATING,SHADING,-0.181162865,-0.163105504,-3.979346468,-19395.92944,785698818290487,352769611489998,785698791290487,785698785290487,785698808290487,
1854669,1,17,3,31,23592,1,1,1,2,COOLING,CLIMATE,5.030047367,4.52867873,,,785693678290487,352769614489998,785693645290487,785693638290487,785693663290487,
1852442,4,17,3,31,20004,1,1,6,1,HEATING,SHADING,0.0,0.0,0.0,0.0,785698308290487,352769622489998,785698266290487,785698261290487,785698290290487,
1852442,4,17,3,31,20004,1,2,1,1,HEATING,SHADING,-11.25797821,-10.13584221,-247.2879633,-1205318.493,785698310290487,352769622489998,785698266290487,785698262290487,785698291290487,
1852442,4,17,3,31,20004,1,2,5,1,COOLING,CLIMATE,4.936213328,4.444197574,,,785698314290487,352769622489998,785698266290487,785698262290487,785698293290487,
1852442,4,17,3,31,20004,1,2,8,1,HEATING,CLIMATE,0.304490257,0.274140272,6.717640284,32742.78277,785698317290487,352769622489998,785698266290487,785698262290487,785698295290487,
1853010,5,17,3,43,20028,1,1,3,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785699008290487,352769643489998,785698983290487,785698977290487,785699001290487,
1837534,4,17,3,197,20021,1,1,2,1,HEATING,SHADING,0.0,0.0,0.0,0.0,785694548290487,352769651489998,785694526290487,785694523290487,785694541290487,
1857132,1,17,3,31,23612,1,1,1,2,HEATING,SHADING,-13.393112,-12.05815712,-294.1874046,-1433913.38,707805275126144,352769670489998,707805244126144,707805238126144,707805261126144,
1857132,1,17,3,31,23612,1,1,4,3,COOLING,SHADING,0.53701152,0.483485039,,,707805288126144,352769670489998,707805244126144,707805238126144,707805264126144,
1837523,4,17,3,197,20124,1,2,8,1,HEATING,SHADING,-5.111380909,-4.601905373,-112.2744201,-547242.3043,707806572126144,352769714489998,707806501126144,707806494126144,707806526126144,
1856834,1,17,3,31,23262,1,1,1,1,COOLING,CLIMATE,4.975563086,4.479625155,,,491758116126144,352769727489998,491758094126144,491758092126144,491758108126144,
1856813,1,17,3,31,23202,1,1,1,3,HEATING,SHADING,-0.05176082,-0.046601574,-1.13695617,-5541.694304,785698507290487,352769390489998,785698475290487,785698468290487,785698493290487,
1856897,1,17,3,31,23307,1,1,2,1,HEATING,CLIMATE,13.43952917,12.09994767,297.8453041,1451742.529,785697496290487,352769411489998,785697468290487,785697460290487,785697489290487,
1796349,4,17,3,97,20068,1,1,1,1,COOLING,SHADING,0.13962299,0.125706105,,,1287852410290487,352769422489998,1287852389290487,1287852383290487,1287852406290487,
1852408,4,17,3,31,20178,1,1,8,2,HEATING,CLIMATE,4.843080422,4.360347665,107.1836717,522429.2356,1287853483290487,352769427489998,1287853432290487,1287853426290487,1287853451290487,
1852408,4,17,3,31,20178,1,1,8,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287853484290487,352769427489998,1287853432290487,1287853426290487,1287853451290487,
1916239,5,18,4,89,20090,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287852543290487,352769444489998,1287852508290487,1287852502290487,1287852527290487,
1916239,5,18,4,89,20090,1,1,2,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287852547290487,352769444489998,1287852508290487,1287852502290487,1287852528290487,
1854651,2,17,3,31,23232,1,2,2,3,COOLING,SHADING,1.482151795,1.334418708,,,942083709290487,559740535126144,942083683290487,942083678290487,942083701290487,352769800489998.0
1857694,2,17,3,31,21834,1,1,2,1,COOLING,SHADING,2.971463699,2.675283843,,,942084428290487,559740547126144,942084391290487,942084385290487,942084410290487,352769803489998.0
1857913,2,17,3,31,22176,1,2,1,1,HEATING,CLIMATE,3.445635333,3.102192545,75.58388527,368407.1537,942083508290487,559740563126144,942083487290487,942083483290487,942083506290487,352769819489998.0
1857067,2,17,3,31,23488,1,1,1,1,COOLING,SHADING,6.121931118,5.511729258,,,942083264290487,559740571126144,942083233290487,942083224290487,942083251290487,352769812489998.0
1857067,2,17,3,31,23488,1,1,2,1,HEATING,CLIMATE,2.196398603,1.977473155,47.80120792,232990.2318,942083268290487,559740571126144,942083233290487,942083224290487,942083252290487,352769812489998.0
1857771,2,17,3,31,22053,1,1,3,1,COOLING,SHADING,6.121931118,5.511729258,,,1287854368290487,992948034290487,1287854336290487,1287854331290487,1287854355290487,352769673489998.0
1854661,2,17,3,31,23222,1,1,1,1,COOLING,SHADING,0.601452925,0.541503264,,,1287852592290487,992948043290487,1287852575290487,1287852566290487,1287852588290487,352769663489998.0
1854661,2,17,3,31,23222,1,1,2,3,HEATING,SHADING,0.0,0.0,0.0,0.0,1287852597290487,992948043290487,1287852575290487,1287852566290487,1287852589290487,352769663489998.0
1469516,1,55,5,59,22311,1,1,2,2,COOLING,SHADING,0.540080165,0.486247818,,,489743566126144,923463,478152687489998,478152685489998,488921595126144,
1469919,4,55,5,59,20011,1,1,14,3,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,505940888126144,923671,505940844126144,505940842126144,505940860126144,
1469478,1,55,5,59,22292,1,1,5,2,HEATING,CLIMATE,2.821016968,2.53983285,61.6925466,300698.6927,785694719290487,923693,785694652290487,785694646290487,785694682290487,
1467849,1,55,5,59,21553,1,1,4,1,HEATING,SHADING,-0.18720163,-0.168542357,-4.11199143,-20042.46081,785692942290487,923694,785692881290487,785692876290487,785692902290487,
1467849,1,55,5,59,21553,1,1,7,1,HEATING,CLIMATE,10.31643735,9.288149192,228.3886107,1113200.224,785692951290487,923694,785692881290487,785692876290487,785692905290487,
1467849,1,55,5,59,21553,1,1,7,2,COOLING,SHADING,36.94639419,33.26377214,,,785692952290487,923694,785692881290487,785692876290487,785692905290487,
1469307,1,55,5,59,22221,1,1,27,1,COOLING,CLIMATE,4.92410571,4.433296779,,,942163656290487,924136,942163483290487,942163480290487,942163529290487,
1469307,1,55,5,59,22221,1,1,33,1,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,942163662290487,924136,942163483290487,942163480290487,942163535290487,
1858000,1,17,3,31,22332,1,2,1,2,COOLING,CLIMATE,1.751971545,1.577344246,,,785696699290487,352769464489998,785696678290487,785696673290487,785696693290487,
1858000,1,17,3,31,22332,1,2,2,3,COOLING,SHADING,0.046540999,0.041902037,,,785696703290487,352769464489998,785696678290487,785696673290487,785696694290487,
1852379,4,17,3,31,20204,1,1,1,3,HEATING,SHADING,-0.181162865,-0.163105504,-3.979346468,-19395.92944,942082293290487,352769516489998,942082263290487,942082257290487,942082281290487,
1856986,1,17,3,31,23407,1,1,4,1,COOLING,CLIMATE,9.895293041,8.908982332,,,785693282290487,352769519489998,785693238290487,785693233290487,785693260290487,
1856986,1,17,3,31,23407,1,1,4,3,HEATING,SHADING,-7.751182893,-6.978585794,-170.2591883,-829868.7307,785693284290487,352769519489998,785693238290487,785693233290487,785693260290487,
1852329,4,17,3,31,20200,1,2,2,1,COOLING,CLIMATE,9.938821476,8.948172081,,,491758672126144,352769746489998,491758652126144,491758651126144,491758665126144,
1852370,5,17,3,31,20112,1,1,8,2,HEATING,SHADING,-11.75143135,-10.58011055,-258.1269453,-1258149.311,491759353126144,352769766489998,491759306126144,491759305126144,491759328126144,
1796301,4,17,3,97,20087,1,1,13,1,COOLING,CLIMATE,5.030047367,4.52867873,,,491759451126144,352769767489998,491759370126144,491759369126144,491759395126144,
1796301,4,17,3,97,20087,1,1,14,1,HEATING,SHADING,0.0,0.0,0.0,0.0,491759452126144,352769767489998,491759370126144,491759369126144,491759396126144,
1796301,4,17,3,97,20087,1,1,16,1,COOLING,SHADING,0.0,0.0,,,491759454126144,352769767489998,491759370126144,491759369126144,491759398126144,
1796301,4,17,3,97,20087,1,1,18,1,HEATING,CLIMATE,1.692145732,1.523481555,37.44735199,182523.9905,491759457126144,352769767489998,491759370126144,491759369126144,491759400126144,
1837533,4,17,3,197,20006,1,1,8,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,489743242126144,352769852489998,478152185489998,478152184489998,488918151126144,
1853039,5,17,3,43,20034,1,1,1,2,HEATING,CLIMATE,4.374906341,3.938838712,96.77101949,471676.4125,489743248126144,352769858489998,478152327489998,478152325489998,488918155126144,
1853039,5,17,3,43,20034,1,1,8,1,HEATING,CLIMATE,1.528522979,1.376167857,33.80892476,164789.7524,489743251126144,352769858489998,478152327489998,478152325489998,488918157126144,
1796301,4,17,3,97,20087,13,1,23,1,COOLING,CLIMATE,1.758872989,1.58355779,,,491759463126144,352769767489998,491759373126144,491759369126144,491759409126144,
1852999,4,17,3,43,20049,1,1,9,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491759576126144,352769771489998,491759543126144,491759542126144,491759559126144,
1795853,4,17,3,89,20007,1,1,6,2,HEATING,WINDBREAK,10.17293914,9.15895413,219.7737327,1071210.021,491757507126144,352769784489998,491757463126144,491757461126144,491757481126144,
1854651,1,17,3,31,23232,1,2,2,2,COOLING,SHADING,3.275770291,2.949258756,,,489743144126144,352769800489998,478150005489998,478150004489998,488917950126144,
1857047,1,17,3,31,23508,1,1,4,1,HEATING,CLIMATE,6.40366069,5.765377509,141.8925124,691605.3128,489743152126144,352769810489998,478150744489998,478150742489998,488917965126144,
1857067,1,17,3,31,23488,1,1,1,1,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,489743154126144,352769812489998,478150840489998,478150838489998,488917968126144,
1852330,4,17,3,31,20109,1,1,1,1,COOLING,SHADING,-0.313001012,-0.28180272,,,489743165126144,352769815489998,478150918489998,478150917489998,488917971126144,
1856933,1,17,3,31,23379,1,2,1,2,COOLING,CLIMATE,9.969913215,8.976164759,,,489743182126144,352769826489998,478151236489998,478151235489998,488917984126144,
1852998,4,17,3,43,20016,1,1,6,2,COOLING,SHADING,22.33967839,20.11297688,,,489743207126144,352769835489998,478151558489998,478151556489998,488918010126144,
1796375,4,17,3,97,20011,1,2,18,1,HEATING,CLIMATE,0.304490257,0.274140272,6.717640284,32742.78277,489743215126144,352769839489998,478151657489998,478151656489998,488918028126144,
1853029,4,17,3,43,20061,1,1,5,2,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,942084233290487,352769571489998,942084184290487,942084179290487,942084207290487,
1796131,4,17,3,93,20008,1,1,1,2,HEATING,SHADING,-0.038820616,-0.034951181,-0.852717149,-4156.270831,942083011290487,352769574489998,942082970290487,942082966290487,942082985290487,
1796131,4,17,3,93,20008,1,1,2,4,COOLING,SHADING,0.207644461,0.186947554,,,942083016290487,352769574489998,942082970290487,942082966290487,942082986290487,
1796131,4,17,3,93,20008,1,1,6,2,HEATING,CLIMATE,0.304490257,0.274140272,6.717640284,32742.78277,942083021290487,352769574489998,942082970290487,942082966290487,942082990290487,
1857977,1,17,3,31,22301,1,1,1,1,COOLING,CLIMATE,5.030047367,4.52867873,,,785695244290487,352769606489998,785695212290487,785695205290487,785695230290487,
1857977,1,17,3,31,22301,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785695245290487,352769606489998,785695212290487,785695205290487,785695230290487,
1857977,1,17,3,31,22301,1,1,3,2,HEATING,CLIMATE,1.692145732,1.523481555,37.44735199,182523.9905,785695251290487,352769606489998,785695212290487,785695205290487,785695232290487,
1856929,1,17,3,31,23329,1,1,1,2,HEATING,SHADING,-0.635918666,-0.572533641,-13.96831907,-68083.67488,785698816290487,352769611489998,785698791290487,785698785290487,785698807290487,
1856929,1,17,3,31,23329,1,1,2,1,COOLING,SHADING,5.584919599,5.028244219,,,785698818290487,352769611489998,785698791290487,785698785290487,785698808290487,
1837455,4,17,3,197,20165,1,1,5,1,COOLING,CLIMATE,3.235587519,2.913081191,,,785695460290487,352769621489998,785695426290487,785695423290487,785695442290487,
1852442,4,17,3,31,20004,1,2,4,1,COOLING,SHADING,5.5634395,5.008905143,,,785698312290487,352769622489998,785698266290487,785698262290487,785698292290487,
1857132,1,17,3,31,23612,1,1,3,2,HEATING,SHADING,-12.48729766,-11.24262958,-274.2906719,-1336933.731,707805283126144,352769670489998,707805244126144,707805238126144,707805263126144,
1857132,1,17,3,31,23612,1,1,4,3,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,707805288126144,352769670489998,707805244126144,707805238126144,707805264126144,
1854642,1,17,3,31,23241,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,491757911126144,352769721489998,491757893126144,491757891126144,491757908126144,
1467826,1,55,5,59,21541,1,1,5,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,1287177533290487,924143,1287177476290487,1287177472290487,1287177497290487,
1856813,1,17,3,31,23202,1,1,2,1,COOLING,SHADING,36.94639419,33.26377214,,,785698508290487,352769390489998,785698475290487,785698468290487,785698494290487,
1855668,1,17,3,31,22170,1,3,1,3,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,785697444290487,352769404489998,785697423290487,785697416290487,785697440290487,
1857913,2,17,3,31,22176,1,2,1,3,COOLING,CLIMATE,9.945039823,8.953770617,,,942083510290487,559740563126144,942083487290487,942083483290487,942083506290487,352769819489998.0
1857748,2,17,3,31,22022,1,2,1,2,COOLING,CLIMATE,9.938821476,8.948172081,,,942084065290487,559740581126144,942084035290487,942084030290487,942084059290487,352769818489998.0
1856834,2,17,3,31,23262,1,1,1,4,COOLING,CLIMATE,9.969913215,8.976164759,,,942230974290487,781817043290487,942230941290487,942230933290487,942230959290487,352769727489998.0
1856834,2,17,3,31,23262,1,1,3,4,HEATING,SHADING,-0.034507213,-0.031067716,-0.75797078,-3694.462869,942230981290487,781817043290487,942230941290487,942230933290487,942230961290487,352769727489998.0
1857349,2,17,3,31,23813,1,2,1,2,HEATING,CLIMATE,4.530964368,4.079341696,100.2419036,488594.0202,942231952290487,781817061290487,942231929290487,942231924290487,942231946290487,352769753489998.0
1857132,2,17,3,31,23612,1,1,4,2,COOLING,CLIMATE,9.851764607,8.869792582,,,1287852780290487,992948058290487,1287852748290487,1287852742290487,1287852768290487,352769670489998.0
1857132,2,17,3,31,23612,1,1,5,3,COOLING,SHADING,10.84763311,9.766398152,,,1287852785290487,992948058290487,1287852748290487,1287852742290487,1287852769290487,352769670489998.0
1469478,1,55,5,59,22292,1,1,11,1,COOLING,SHADING,0.0,0.0,,,785694728290487,923693,785694652290487,785694646290487,785694688290487,
1469478,1,55,5,59,22292,1,1,12,1,COOLING,SHADING,6.175632573,5.560078034,,,785694730290487,923693,785694652290487,785694646290487,785694689290487,
1467849,1,55,5,59,21553,1,1,4,2,HEATING,SHADING,-0.163909259,-0.147571647,-3.600361095,-17548.69809,785692943290487,923694,785692881290487,785692876290487,785692902290487,
1469307,1,55,5,59,22221,1,1,4,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,942163630290487,924136,942163483290487,942163480290487,942163506290487,
1469307,1,55,5,59,22221,1,1,22,1,HEATING,SHADING,-0.012940205,-0.011650394,-0.284239043,-1385.423576,942163651290487,924136,942163483290487,942163480290487,942163524290487,
1469307,1,55,5,59,22221,1,1,24,1,HEATING,CLIMATE,0.345539022,0.311097512,7.623583142,37158.48366,942163653290487,924136,942163483290487,942163480290487,942163526290487,
1469307,1,55,5,59,22221,1,1,26,1,COOLING,CLIMATE,4.92410571,4.433296779,,,942163655290487,924136,942163483290487,942163480290487,942163528290487,
1857855,1,17,3,31,22099,1,1,1,1,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785694144290487,352769466489998,785694112290487,785694107290487,785694131290487,
1852723,4,17,3,37,20200,1,1,1,1,HEATING,CLIMATE,1.979388228,1.782093232,43.67269692,212867.2521,942211106290487,352769495489998,942211084290487,942211082290487,942211097290487,
1852379,4,17,3,31,20204,1,1,1,1,HEATING,SHADING,-0.05176082,-0.046601574,-1.13695617,-5541.694304,942082291290487,352769516489998,942082263290487,942082257290487,942082281290487,
1856986,1,17,3,31,23407,1,1,1,2,HEATING,WINDBREAK,0.0,0.0,0.0,0.0,785693273290487,352769519489998,785693238290487,785693233290487,785693257290487,
1856986,1,17,3,31,23407,1,1,2,1,COOLING,SHADING,10.84763311,9.766398152,,,785693276290487,352769519489998,785693238290487,785693233290487,785693258290487,
1856986,1,17,3,31,23407,1,1,4,2,COOLING,SHADING,18.58059776,16.7285816,,,785693283290487,352769519489998,785693238290487,785693233290487,785693260290487,
1857032,1,17,3,31,23469,1,1,1,1,HEATING,WINDBREAK,15.88053641,14.29764816,343.0413615,1672034.867,785694231290487,352769522489998,785694214290487,785694207290487,785694229290487,
1852329,4,17,3,31,20200,1,2,2,2,COOLING,CLIMATE,9.938821476,8.948172081,,,491758673126144,352769746489998,491758652126144,491758651126144,491758665126144,
1796301,4,17,3,97,20087,1,1,12,1,COOLING,SHADING,0.0,0.0,,,491759450126144,352769767489998,491759370126144,491759369126144,491759394126144,
1795853,4,17,3,89,20007,1,1,3,1,HEATING,SHADING,-8.653114982,-7.790618041,-190.0706451,-926432.7324,491757500126144,352769784489998,491757463126144,491757461126144,491757478126144,
1854651,1,17,3,31,23232,1,2,1,3,HEATING,CLIMATE,0.989137905,0.890545847,21.82250993,106366.175,489743142126144,352769800489998,478150005489998,478150004489998,488917949126144,
1857913,1,17,3,31,22176,1,2,1,4,COOLING,CLIMATE,9.976131562,8.981763295,,,489743176126144,352769819489998,478151048489998,478151047489998,488917978126144,
